Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
SLC25A4	6.595071000000001	6.514487	6.5776772	6.3806157	6.242309	6.674309	6.39996	6.813957	6.617339	6.446286	6.2103395	6.6219277000000005	6.355804	6.099009	6.2428403	6.895280400000001	6.310589	6.5789029999999995	6.8694367	6.092983	5.9303230000000005	6.613384	6.3745265	6.122231	6.228307	6.3677263	6.4531198	6.5408897	6.346235299999999	6.265877	6.636439	6.134228	6.591227000000001	6.114856700000001	6.602842	6.4544516	5.5836315	6.5020313	5.87294	5.838887000000001	6.445168	6.2033625	6.2719927	6.69968	6.815775	6.247380000000001	6.304918
TRIM36	5.241854	3.2387087	2.8075702000000002	3.7488837	5.4825306	5.427746	5.89269	4.9206	4.1423497000000005	4.851808999999999	3.8644922	6.044271	5.373312	5.3282948	4.369218	4.7779794	4.5660305	5.3737783	5.7944665	4.1814904	4.8495927000000005	3.6384206	3.2448428	5.470333	5.527275	6.3070855	3.6757882000000004	4.49557	3.5070263999999995	5.1490849999999995	5.324262	5.253025	4.538119999999999	5.0254216	5.1076164	5.9042044	5.319178	4.560569	4.3463655	5.279922	6.0250764000000006	3.7826245000000003	5.521198	4.7130184	5.1540127	3.817354	4.7006803
GPD1L	6.1123285	5.5488800000000005	5.801147	5.9266309999999995	5.995115	6.026857	5.777701400000001	5.627468599999999	6.4517940000000005	5.5511627	5.519504	6.439499400000001	6.326117	6.055716	4.930721	6.787005000000001	6.3353662	6.21475	6.8370533	6.2759852	5.9750323	6.123458	5.825883	6.535002700000001	6.683402	7.4874945	6.177348599999999	6.6575103	5.792776	6.119583	6.078420599999999	6.299215	6.2661047	5.0997496	6.4150043	5.3886959999999995	6.934308000000001	6.1041865	6.677134	5.9355288	6.514768599999999	6.235591	5.445755	6.4337707	6.4735365	4.8354006	5.655317299999999
PANK1	4.686138	3.5669089999999994	5.0877066	3.8952807999999997	4.3832374000000005	4.030375	5.038316200000001	5.073205000000001	4.8462605000000005	5.3834324	3.7572455000000002	5.477231	5.2679567	4.662018	4.1470194	5.538969	5.172404	4.3318667	5.082114700000001	4.330783	4.369763400000001	4.4102726	4.065919399999999	4.5893927	3.8718917	5.652146	4.249149299999999	4.690664	3.5070263999999995	4.669262000000001	5.016222	4.791315	5.446711	4.6826360000000005	4.676888	4.9020220000000005	5.1537633000000005	4.8133774	4.82429	3.3747487	5.960026	4.1412826	5.491492299999999	5.8367305	4.429401	3.8628483	3.5068622000000005
PTPRK	6.595071000000001	6.265951	6.283336599999999	5.7194624	6.566482499999999	6.84801	6.987864999999999	6.5272974999999995	6.8021765	6.960153	6.308576	6.583335000000001	6.468794	6.4167213	6.279826	6.989029400000001	6.4418826	6.6275845	6.8587229999999995	6.554251	6.272353599999999	6.932361	6.1051269999999995	7.1861973	6.8566732	7.463383	6.23157	6.7124662	6.1670055	6.391209	6.6988974	6.797571700000001	6.9990396	6.041323	6.113282	6.4272876	6.5336576	6.363721400000001	6.7910705	6.3013544	6.965064	5.6227508	6.003947	6.544823	6.75207	5.963986	6.462874
CAST	8.666203	8.366935	7.7766833	7.951200999999999	7.5829716000000005	7.562719	7.166084	7.052991400000001	8.4023695	7.5675793	7.364839999999999	7.935041	7.967942	7.793614999999999	7.6269092999999994	7.929785000000001	7.690410000000001	7.942336	8.109074	7.644897	7.783299	7.4620433	7.578846	7.831616	8.185483	7.9755020000000005	7.992152000000001	7.6074963	7.660568700000001	7.793572999999999	8.020133999999999	8.494817999999999	7.878821	7.5377727	8.156607000000001	7.789769000000001	8.242778999999999	7.96767	8.050152	7.993162	7.5626983999999995	8.444393	7.9843235	7.812459	7.639802499999999	7.6450844	7.8243149999999995
TMEM87B	6.1685514	5.9087276	5.885943	5.4141129999999995	5.557482	5.975674	5.7165766	5.9236073	5.945350599999999	5.2757554	5.645148799999999	6.373177	5.881785400000001	5.5934277	5.7310762	5.951015	5.942490599999999	6.115843	6.5345235	5.86714	5.227639	5.67855	5.5922804	6.2663136	6.344633999999999	6.0445986	5.4581669999999995	5.787164700000001	4.96545	5.5892324	6.030652	6.2487364	6.3172817000000006	5.3230314000000005	5.5076823	5.8776913	6.3234305	5.826314	5.7086687000000005	5.985635	6.0250764000000006	5.3161836	5.6477857	5.773747	6.171982	5.650421	5.6726704
ADPRHL1	1.0701919	0.0	2.129477	2.6472552000000005	2.314305	1.7104627000000001	2.2609312999999998	2.7294455	2.0838232	1.4411958	1.6262119	3.9353428	3.7560000000000002	3.3863273	1.5688318	2.4069382999999998	1.6146935	0.62929344	2.1571863	2.1033607000000005	1.7652373	1.679198	1.3869117	2.8460994	1.3639573999999999	3.3107547999999993	0.7595196	1.5655106	0.0	2.0198863	1.6784467	2.3936892000000003	2.493629	1.4446341999999999	2.1342887999999998	2.4227986	1.0212885	2.4645433	3.1681522999999996	1.4867053999999997	2.5323757999999996	2.7112133999999997	3.003509	2.9088836	2.484394	1.7040607	0.68693674
RPIA	5.1330333	4.5793724000000005	4.7281623	4.746587	4.327222	5.0611440000000005	4.8613725	5.073205000000001	5.2310376	5.1936045	4.306198	4.8874044	4.1777239999999995	4.8083105	4.224951	5.043024	4.6474347	5.007555	4.7523904	4.907583	4.942576	5.0702596	5.3566995	5.274484999999999	5.257351	5.11132	5.2637124	5.305357	5.5747147	4.854801999999999	4.8053017	5.2383165	5.415737	4.714525	4.835188	5.051829	4.8584127	5.125007	5.6494746	5.063705000000001	5.260208	5.2546105	4.608707	5.409513	4.823016	5.471083599999999	5.058432
CFDP1	6.0418353	5.723629	5.2948656	5.1865544	5.940154	5.656219	6.0983596	5.840968	6.1844225	4.8302217	4.8666453	6.7580995999999995	5.999303299999999	6.322456	5.590945	5.767815000000001	5.2784257000000006	5.169751	5.410248999999999	5.4764338	5.0085807	4.681898	4.9673843	5.414319	5.667898999999999	5.824299	5.0389028	5.419860400000001	4.924987000000001	5.45211	4.991482700000001	6.610352000000001	6.3339457999999995	5.170435400000001	5.742766400000001	5.3886959999999995	6.1709557	5.4069769999999995	5.625099700000001	5.154116	6.295003400000001	6.741205	6.888248	5.826422	5.309628	4.812396	5.25556
C7orf31	2.4326522	2.206932	2.9544153	2.4080369999999998	2.5281662999999996	1.0951338	0.8144286000000001	0.0	1.5114802	3.193524	1.0310470999999999	1.2015631000000002	1.1705927	1.8882486	0.9879188	3.0665004000000002	2.5391386000000002	1.9007359000000001	2.985661	1.863016	2.756664	2.3116477000000004	2.4440713	2.304345	2.3776996	2.7967155	3.6757882000000004	1.8532358	1.4479269	2.0198863	2.4334035	2.9214172	3.223032	1.9522951000000002	2.3889496	2.0947688	1.7954987	3.0929743999999997	4.049405999999999	1.9575328999999997	0.56415725	3.2208068	3.16276	3.6780769999999996	2.6174626	1.7040607	2.2200729999999997
CEBPG	7.136104	6.552045	6.549070400000001	6.3723044	6.704801600000001	6.56601	6.784486	6.7994413	6.9819317	6.1124806	6.4530416	7.1031632	6.929957000000001	6.8642397	6.7308497	6.360211	6.767333	6.7860923	6.9823203	6.564338	6.441199299999999	6.580559299999999	6.792236	7.3039130000000005	7.1295724	6.865079400000001	6.933834	6.0515327	6.0017514	6.5474896	6.8782845	6.604628999999999	6.605022	6.862573599999999	6.627784700000001	6.8312364	7.1650553	6.9428325	6.7295213	6.7653813	7.0817776	6.328167	6.79405	6.551097	6.591476400000001	6.6095414	6.640933
DDAH1	6.0775127	6.098367	5.362189	5.7194624	5.319826	5.9625897000000005	5.5629964	5.5601788	5.8443913	4.7171564	4.518135	5.7453833	5.808535	5.5934277	5.9761176	5.8158417	4.6474347	5.518478400000001	5.881723	5.817396	4.8734064	5.3133903	4.7680106	5.825653599999999	5.477180000000001	5.589873000000001	6.177348599999999	5.419860400000001	5.286122	5.201368	5.4746440000000005	6.157869	5.8687835	5.6040797	6.2400199999999995	5.598063	5.3042169999999995	5.706565	5.776638	5.395632	5.891902	6.785417	6.0248349999999995	5.8772416	5.218287	5.0861573	5.25556
ANKH	6.1123285	4.718003700000001	5.647705	5.3478384000000005	5.902315	6.001493	5.777701400000001	6.001768	6.1472287	5.483628700000001	5.3818636	5.9862876	6.5608845	5.799931	5.9534035	5.8924956	5.5980287	5.665605	6.3631773	5.6569650000000005	5.812084	5.1618667	5.4395747000000005	6.000696	6.3352904	6.081274	5.4581669999999995	5.232022	5.4085684	4.669262000000001	5.6269730000000004	6.044074500000001	5.845729	5.281054	5.954748	6.30328	5.774839	5.7676815999999995	6.3378797	5.456119	6.372038400000001	6.078624	6.0351669999999995	6.098981	5.3955283	5.1425824	5.2784095
ENPP3	4.8325260000000005	3.412122	3.2670116	4.463293599999999	7.045819	6.876194	7.551639	7.268571000000001	4.673899700000001	4.3125230000000006	3.224666	6.3956246	6.7291107000000006	6.7511864	5.020871	3.6645812999999996	4.238382	3.820013	5.380597	2.6496952	2.5357041000000002	3.688571	3.3627925000000003	3.3225648000000003	3.3101627999999996	3.6889787000000003	3.4196703	4.115354	3.9717126000000005	4.3977427	4.4166837	4.8697577	3.8041980000000004	3.5022832999999998	3.7775013	3.9237986000000005	1.2878406999999998	4.6925035	4.5413265	3.6479921	5.088232	2.4433352999999998	4.4323235	4.6904607	5.502643	3.117324	4.176014
SH3RF1	6.765161	5.621338400000001	5.820426	5.7454367	5.7824516	5.8534083	6.249854599999999	6.2136602	6.340861299999999	5.890582599999999	5.704093	6.6219277000000005	6.1593738	5.868253	6.2048807	6.989029400000001	6.0209556	5.908217	6.735297999999999	6.078978	5.952851	6.419133	6.0708720000000005	6.855569999999999	6.623252000000001	7.010043	6.149454	6.1609526	5.317721400000001	6.3220540000000005	6.1472335	6.466314	6.4607472	5.7185845	6.059296	6.408889299999999	6.841499000000001	6.1198974	6.5339160000000005	5.6957154	6.537242	5.9157910000000005	5.9283605	6.606366	6.5039372	6.015255000000001	5.689817
TSEN2	4.8871613	4.3427157	5.2948656	4.611882700000001	4.327222	4.030375	4.015429	3.8596532	3.8029344	5.243454	4.145360500000001	4.949414	3.4048104	3.7901273	3.43739	5.5197654	4.9971557	4.4806194	5.188619	4.628719	4.8495927000000005	4.38007	4.585945	4.6553154	5.0213933	5.057112999999999	4.534414	4.9865875	4.924987000000001	4.1364455	4.8053017	5.4700027	4.893263	4.317689	4.5258403	4.071473	3.471365	4.3634934	4.8455443	5.000121599999999	4.1879935	5.4319663	4.3683877	4.7130184	4.1507106	5.1425824	4.441968
PROM2	4.523201	2.541655	4.033658999999999	3.6965861000000007	3.1614525	2.8579428	3.1019888	2.1306689	3.2916572	4.4882083	2.8601766	1.8479066000000002	2.6828383999999996	1.2332302	2.978791	4.186968299999999	2.9772587	3.978543	3.8915907999999995	3.1559142999999996	3.1949723	3.4765754	3.3627925000000003	3.5475415999999997	3.64869	4.75054	4.534414	4.115354	4.70367	4.206339	3.7713342000000005	4.2321706	4.4182224	1.4446341999999999	4.060022	3.8162214999999997	4.1441803	4.0058556	4.71305	3.8050733	2.4078186	4.047575	1.5219862	4.4158196	3.5290399	3.8628483	3.5068622000000005
AGPAT5	5.4557805	5.6562475999999995	5.84887	5.5820765	5.403471	5.0854897	5.254423	5.211200700000001	5.475703	5.368533599999999	5.452325	4.683576	4.724532599999999	4.363764	5.2617650000000005	5.7514443	5.424142400000001	5.60206	5.188619	4.628719	5.1321673	5.7628927	5.815575599999999	5.962146	5.4252825	5.6275580000000005	5.7080927	5.8041315	5.116825	5.251822	5.8359547	5.2383165	5.4770335999999995	5.7951445999999995	5.053414	5.1875334	5.094124	5.8070335	5.0788116	5.6024547	5.567326	5.3161836	4.6361165	5.5159769999999995	5.703118	5.7982483	5.706762
DBI	8.863036	8.157505	7.9464254	8.19453	7.692336599999999	7.554021400000001	7.906647	7.939162700000001	8.278839	7.719148	7.4789405	7.790061	7.622025999999999	7.5708413	7.459688000000001	7.640784700000001	7.410427	7.768730000000001	8.303325	7.5617399999999995	8.044192	7.892077400000001	7.7264314	7.354400999999999	7.552821000000001	7.534540700000001	8.559412	8.017049	7.934695	7.2728534	7.8482265	8.17582	7.884487599999999	7.5243416	8.430896	7.323881	7.8009644	8.158508	8.147492	8.315591	7.4761690000000005	8.89136	7.8907050000000005	8.354611	7.178192599999999	7.825383	8.210297
SLC16A1	7.9013963	6.3104615	4.357791400000001	4.463293599999999	5.5079494	5.446664	5.491818	5.753307	6.3075333	6.5356955999999995	4.917345500000001	5.0936923	5.637802	4.941126000000001	5.9761176	7.226675	6.702149	6.6115394	8.5662565	5.388325	6.150956	4.3492227	5.5922804	6.48149	7.278379400000001	7.517914299999999	6.0772634000000005	5.837478599999999	5.7470865	5.9668660000000004	6.729141	6.7517004	7.0197864	6.041323	6.0775166	5.9558105	7.1504902999999995	7.1094875	8.301553	5.7353053	5.596155	7.1659336	5.036576	7.7834435	6.3306236	5.249215599999999	4.7987720000000005
MIER3	6.448363	4.844474	4.6867423	4.332315	4.1448073	4.5334644	5.1034336	4.4111023000000005	6.3734364999999995	5.5773152999999995	4.7028885	5.0936923	5.220338	5.0916038	4.883441400000001	5.7514443	5.491829	5.2340446	6.547925	5.365431	4.8734064	4.952053	4.290911	6.0868335	6.5764337	6.715617699999999	5.0984735	5.566281299999999	4.7963095000000004	4.918657	5.527228	6.306284	6.041046	4.1412206	5.742766400000001	4.9020220000000005	5.27382	5.6427445	5.9920919999999995	6.041974	5.960026	5.145762	5.0569999999999995	5.309442	4.9163847	4.071005	5.0317836
PPARGC1B	5.241854	4.059471	5.3356357	4.869781	4.1448073	4.878147599999999	5.004621	4.973282299999999	4.957875	4.763451	4.8666453	4.402467	5.252258	5.0032125	4.731529	5.5579205	5.353123	5.1915026	5.65281	4.774878500000001	4.8495927000000005	4.952053	4.8307676	5.541789	4.848278	5.2785754	5.4581669999999995	5.9019449999999996	5.116825	4.3977427	5.420071	5.7443550000000005	6.100687000000001	5.237819	5.5076823	4.9537053	5.2583779999999996	5.328017	5.943636	5.1830362999999995	5.41385	6.224928	4.814652400000001	5.773747	4.7668175999999995	4.765256	5.1847553
SLC26A2	11.125747	5.0683403	4.622293	5.26047	6.6937685	6.371832	6.754390700000001	6.661774	9.231688499999999	8.020176	5.967328	8.052715	7.0708656	6.8973154999999995	6.105368	11.467956	7.356977499999999	7.3997674	11.302291	6.903222599999999	8.448646	4.7543254	5.8051944	6.9173279999999995	7.0800853	11.401892	8.068616	9.749381	6.8353467000000006	5.251822	8.117666	11.292969	11.259326	5.5163426	9.335361	6.200064	6.195488	9.644221	10.769452000000001	8.526328999999999	7.3799777	10.893716	6.812187	11.356583	8.341371	4.640191000000001	6.102126
MCU	7.018661	6.6932015	6.4159904	6.530056	6.0823045	6.001493	6.570867	6.693522	6.6509447	6.675421000000001	5.8932743	6.3272047	6.579876	6.099009	5.3686357000000005	7.1846156	6.5410724	7.226235000000001	7.158641	6.5235577000000005	6.3925877	6.868531699999999	6.749561999999999	6.9765496	7.040387	7.4103174	6.23157	6.9134774000000006	6.5328207	6.970431	7.159403299999999	6.472612000000001	7.128848599999999	6.8554397	6.422151599999999	6.9052940000000005	7.123044	6.986335799999999	6.975903999999999	6.746131	6.3211417	5.233487599999999	5.9503636	6.413254	6.6547804	6.247380000000001	6.7994103
CLDN8	1.0701919	0.0	2.6440675	0.0	0.0	0.0	0.0	0.0	2.9893825	0.0	2.8601766	3.0266902	1.1705927	0.7445606	0.0	7.9114830000000005	0.0	1.6723027	2.1571863	5.2451696	1.5456914	2.3116477000000004	1.1449516000000002	0.0	0.0	7.250427	0.0	5.837478599999999	0.0	0.0	0.0	0.8267095	7.429460000000001	0.0	3.3678	0.0	0.0	1.7047662000000001	1.6333636	0.0	2.5323757999999996	0.0	0.0	3.4283507000000006	0.0	3.0402147999999998	0.0
CDK20	4.378153	2.8131566	3.3221540000000003	2.4080369999999998	3.7777543	3.4139720999999996	3.7966212999999995	2.955761	2.3687139	3.3833617999999994	2.8601766	5.120894	3.5658846	3.9873397000000006	2.5647705000000003	4.186968299999999	1.6146935	2.6933358	4.6566730000000005	3.445101	3.6457748	2.9274216	3.5233972000000002	1.426709	1.3639573999999999	2.7967155	1.9152175	3.4328407999999997	3.3929858	4.0629935	3.9869218	1.111334	4.065965	1.9522951000000002	3.3678	2.6898868	3.4979074	3.7871516000000005	3.4156004999999996	3.8050733	5.567326	5.0523543	4.8618526	3.4283507000000006	4.1061096	3.2601814	3.5822562999999996
ANKRD9	6.1574802	4.718003700000001	5.103532	5.706298	6.625735000000001	6.7675385	6.944095	6.629311599999999	6.1935735	5.640695	4.8666453	6.944734599999999	7.5109699999999995	7.464510000000001	6.530584999999999	6.746277	5.577405000000001	5.972445	6.890629	5.454905999999999	5.9416304	5.450501	5.3708467	5.2533544999999995	5.9630623	6.8277917	5.210708	6.7391787	5.815089700000001	5.627951	6.054733799999999	6.4913416	6.618686	6.196162	6.505264	7.129715400000001	6.7283634999999995	5.706565	6.3378797	6.254439	7.071549	6.5664105	6.8241534	6.473949	6.155661599999999	4.5032473	5.4889665
FUT6	6.4208503	5.5112385999999995	5.5586667	5.5232363	5.843628	6.391493	6.4879430000000005	5.8965836	5.333933999999999	5.3834324	5.7326856	7.239712700000001	6.790181	6.723789699999999	6.04219	5.9933977	5.926272	6.422150599999999	6.3325309999999995	6.00684	6.0912843	5.6280437	5.74129	5.9751105	5.796025299999999	6.502289299999999	5.8361025	6.008262599999999	5.8587074	6.574171000000001	6.467329	6.204018	6.698063	5.7951445999999995	6.3933480000000005	6.167602	7.1166353	6.254091000000001	6.154183	5.8297725	7.156264999999999	6.4522010000000005	6.4212527	6.647935	6.6854205	5.84434	5.8810983
UQCRB	7.0001893	6.5333879999999995	6.3774586	6.507465	6.164524	6.3214746	6.264164	5.9236073	6.7780466	6.3125606	5.760722599999999	6.482079	6.406329	6.322456	6.483798999999999	6.4440956	5.942490599999999	6.0459247000000005	6.236483	6.2260237	6.384323999999999	6.441242	6.1051269999999995	6.2663136	6.2582803	6.211059	6.814566	6.446789	6.346235299999999	6.1902776	6.365111	7.0116369999999995	6.7854652	6.406009	6.7577605	6.2525949999999995	6.4477687	6.5722337	6.628915299999999	6.480938	6.1663437000000005	7.3635850000000005	6.6401105	7.0040417	6.2509239999999995	6.491400700000001	6.6142387000000005
TYSND1	4.557294000000001	4.4259900000000005	4.936881	4.639848000000001	4.268943	4.173522	3.8733041	3.4773680000000002	4.2861595	5.1936045	5.417524299999999	5.2497025	4.335043	4.541658	4.500361	5.460571	4.6474347	5.465902	5.1539839999999995	5.1411777	5.299713	4.931375	5.0921755	4.748874	4.9740142999999994	5.197369999999999	4.697405000000001	4.829723400000001	4.750733	4.644297	4.3790307	4.9799614000000005	5.7496410000000004	4.093511	5.142652	4.404271	4.752171499999999	5.028421400000001	4.907491	4.790602	5.381093	3.9983351000000003	4.7904606	5.553959	5.1207695	4.666086	5.058432
RAB11FIP1	6.651396000000001	5.4725885000000005	6.269375	5.903746599999999	6.800478999999999	6.6086307	6.987864999999999	6.813957	6.790162	6.085401	6.189863	7.1099676999999994	6.992714	6.686431	6.04219	7.1967583	6.4072437	6.3848767	6.826095	6.2260237	6.160666	6.262394400000001	6.257572	6.820082000000001	6.31642	7.242352499999999	6.177348599999999	6.6943793000000005	5.7236876	6.593863000000001	6.3937144	6.8224387	7.166548700000001	6.325694599999999	6.8240113	6.6472836	6.7994394	6.7543797	6.628915299999999	6.3403883	7.312091400000001	6.574832000000001	7.024125	6.8395133	6.791334	5.9535103	6.140047
AIFM1	7.096077	6.020124	6.0500956	6.484515	5.940154	6.064087000000001	6.7943797	6.191596	5.832725	6.2570143	5.788225	6.166793	6.318599	6.260251	6.2428403	6.3163656999999995	6.359725	6.485149400000001	6.847929	5.96176	6.254329	6.311229	6.402342	6.6686993	6.0795608	5.9486094000000005	6.3342566	6.446789	5.901044000000001	6.554206	6.554360400000001	6.256057	6.230949400000001	6.335982	6.7234583	6.293284	6.986788000000001	6.4778504	6.5469503	6.6036644	6.698809599999999	6.5579386	6.6932697	6.938550500000001	6.2763066	6.230124	6.6231922999999995
MAPK13	7.7911134	6.9255743	7.0473740000000005	7.2088118	7.0195490000000005	7.1136985	6.833289999999999	7.214888	7.103424	7.1154656	6.7046947	7.831816000000001	7.546803	7.458982000000001	6.930128999999999	7.7601447	7.156059299999999	7.376219	7.3994393	7.4021740000000005	7.4684906	7.345745599999999	7.051344	7.3593545	7.448355	7.234233000000001	6.604617599999999	7.49183	6.86773	7.434478299999999	7.481534	7.8742924	7.716738	6.9522357	7.4699735999999985	7.550592	8.254502	7.587413000000001	7.5809994000000005	7.337902000000001	7.6477775999999995	7.278491000000001	7.400875599999999	7.543384	7.3976197	6.814466499999999	7.025590400000001
