Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
FUCA1	3.8278190246173196	4.4594316186373	4.51096191927738	2.20163386116965	2.6780719051126405	4.03562390973072	4.79181407116183	3.8972404255748	4.554588851677639	5.27798474729977	4.99548451887751	4.47248777146274	4.300123724569009	4.70597790168252	2.37851162325373	4.643856189774719	5.28169825009883	2.63226821549951	5.1699250014423095	5.2667865406949	4.8124982253335595	4.36457243229586	4.62058641045188	4.95884267524324
JPH1	8.710117632043449	8.51648798090998	7.355791546753651	8.571752643503551	8.94953493301701	8.01792190799726	7.94661390541276	8.147713722352151	8.5077946401987	8.43254190038826	8.63915979510997	7.81185631429254	8.18289089274548	8.966361247293609	8.30651744524982	7.82527683005487	8.317412613764871	8.30606168942834	8.073070419614309	8.62095290227168	8.845176387492572	8.10381232942885	8.8638765202211	8.814422246566789
C7orf31	4.80219321694183	6.00898878322726	5.563768278452031	5.799605422452671	5.85049941375812	4.65535182861255	5.452858964713809	5.378511623253731	5.41953889151378	5.686500527183219	5.5109619192773796	6.33270793364061	5.8923910259134	5.605849867194981	5.635173946674921	5.984133594540981	4.79701297783614	6.23840473932508	5.762880292917	5.300123724569009	4.8124982253335595	5.54225804976692	6.10643207781693	4.5668151540109
CAMK2N1	9.140062855698211	8.05256805080415	7.485426827170239	7.918863237274599	7.8328900141647395	8.07628116657949	8.46311561989236	8.92094827227904	8.04439411935845	8.31379002544369	8.410663341077651	6.770829046032491	8.4148966042115	9.086401645880029	9.33739890252674	7.76155123244448	8.03946743827853	8.47451716417449	8.61985314739117	8.69034724996876	7.51254295509686	8.691045553487179	9.26397335480341	9.76188361236552
MRPL12	3.6553518286125497	4.5235619560570095	2.13750352374994	1.8073549220576	2.6780719051126405	2.0703893278914	4.34340782229781	2.56071495447448	2.6780719051126405	3.8479969065549504	2.86789646399265	3.0	1.92599941855622	3.72246602447109	2.29278174922785	3.4462562298895603	2.20163386116965	2.8479969065549504	1.84799690655495	3.2172307162206697	1.76553474636298	3.51096191927738	2.8875252707415897	2.6780719051126405
ANKH	2.10433665981474	5.8150630171928706	3.3219280948873595	4.50462039240355	2.4059923596758397	3.85798099512757	4.39917109381982	4.97269265400426	5.529820946528701	4.80219321694183	4.69488019279919	1.92599941855622	3.4462562298895603	3.7970129778361406	1.67807190511264	4.36457243229586	2.60880924267552	4.83794324189103	4.95884267524324	2.29278174922785	5.1456774551956395	4.37851162325373	5.1779177921958395	3.0703893278914
ZNRF2	5.90207357931074	5.33628338786443	2.03562390973072	3.36457243229586	4.24792751344359	4.74416109557041	3.96347412397489	5.343407822297809	4.5298209465287	5.36457243229586	5.28169825009883	4.4262647547021	4.968090752045259	5.58796498888268	4.93545974780529	5.23266075679027	3.51096191927738	4.62058641045188	1.67807190511264	5.181897643108389	5.28540221886225	1.32192809488736	5.36457243229586	4.88264304936184
SCN9A	4.34340782229781	5.32553033156756	4.48542682717024	4.65535182861255	4.0089887832272595	4.64961545906341	2.8875252707415897	2.16992500144231	3.9541963103868802	5.37155886261196	0.263034405833794	3.43295940727611	2.8278190246173196	2.4059923596758397	2.51096191927738	3.9164766444377204	3.30742852519225	4.70043971814109	0.485426827170242	2.72246602447109	4.47248777146274	3.73335434061383	4.30742852519225	4.14567745519564
B4GALNT3	4.4594316186373	3.62058641045188	3.30742852519225	4.18586654531133	3.9541963103868802	2.26303440583379	4.30742852519225	2.86789646399265	5.08746284125034	5.181897643108389	2.6553518286125497	3.64385618977473	3.99095486039699	4.112700132749359	4.41953889151378	5.6752513860502605	5.62351574149055	3.9448584458075397	4.84297883178833	4.65535182861255	4.9164766444377195	2.8278190246173196	4.5849625007211605	3.18586654531133
SFXN4	7.38887833881199	7.399171093819821	7.73538678289534	7.7045953476324	7.325530331567559	6.58195375084882	6.378511623253731	6.7522133678651395	7.4902492106270895	7.81570350334807	7.279842693520349	7.322829497628889	7.0810839286876295	7.7681843247769296	7.434628227636731	7.19278595925112	7.35843142862635	7.71973105674985	6.9152818658676605	7.41447383643093	7.321026128592969	6.54225804976692	7.67171796512923	7.30924896081662
LDHD	5.71699089440494	5.24792751344359	5.5453506448223	6.86913111964429	6.35931031689044	4.49185309632967	5.32192809488736	4.84297883178833	1.67807190511264	5.27052894238072	2.0	5.02236781302845	4.07895134139482	5.7279204545632005	5.29645740737124	4.59693514238723	4.93545974780529	5.83035674741922	6.376776571882981	5.20945336562895	6.7983097824545995	2.8278190246173196	5.99548451887751	4.98641093525204
IGSF9	5.343407822297809	5.62935662007961	4.28540221886225	6.2649116930744695	7.05853297020161	3.2630344058337903	5.563768278452031	4.73876783680019	6.02901108665907	5.04875931191986	4.49185309632967	5.94251450533924	6.27612440527424	3.18586654531133	5.90207357931074	3.58496250072116	4.39917109381982	6.405992359675841	6.41953889151378	4.0	5.746850183098051	6.33628338786443	5.857980995127571	7.1719273543534605
GATA6	5.2288186904958796	3.2630344058337903	2.6553518286125497	3.20163386116965	4.83289001416474	4.765534746362981	5.3037807481770995	5.0	5.9518675043269	5.318316841334981	4.75488750216347	3.68929916053589	2.92599941855622	4.590961241342599	5.04001567884788	5.4093909361377	6.10852445677817	5.50143914515887	5.1699250014423095	5.1699250014423095	5.08746284125034	5.649615459063409	4.50462039240355	4.19377174339668
TFCP2L1	6.4902492106270895	4.12101540096137	5.28169825009883	6.048759311919861	7.765534746362981	7.465158229664249	6.73063995591679	6.46597446450407	5.6724253419715	6.622051819456379	6.33985000288463	5.97498811199193	7.656067273725599	6.646738698307849	7.40173284952262	3.6322682154995096	6.44790974874208	6.2114016374184695	6.87405920314115	7.4667902378030995	7.243173983472951	7.30651744524982	7.191799501065081	7.16289479937478
IHH	6.87405920314115	5.96578428466209	5.5576551547254205	6.65535182861255	8.76487159073609	7.30560578958543	7.6387978999517	5.20554891117303	7.08321336824898	7.337175868586299	5.52042224852645	6.03782146543497	8.04930403348226	6.41447383643093	7.23553560671046	5.5109619192773796	7.79116288855502	8.34961297182452	7.571373435973199	7.33181268381921	6.745506265869159	7.41447383643093	7.794415866350111	7.77346892790519
VSIG2	7.34695688937889	7.35314682549808	6.84172158112846	6.16188768237689	7.4982508675278305	6.92124588858559	7.103287808412019	6.66106547980695	7.68790052248075	8.323730337521349	7.086401645880031	7.08852325661663	8.09961081196092	7.67877617412389	7.41953889151378	6.89117612475454	7.3522641732583205	8.62753388447279	7.82845387393049	7.74819284958946	7.214319120800769	7.69905184401685	8.381110294099049	8.2803068064537
GRTP1	9.760719947465619	8.48421870843316	7.8150630171928706	8.70182625841205	9.27635707925924	8.37330019660839	8.5184564558243	8.65427799526124	9.02569327368077	8.91468410532839	8.520422248526451	7.237448995639321	9.014020470314929	8.93014594790882	8.82113618574405	7.94251450533924	9.035898787323411	9.132371198732539	8.89269459141497	8.91767043436176	9.08401109845503	8.73978060977326	9.25950789456702	8.81410175449819
PIK3R2	1.72246602447109	4.2779847472997705	4.405992359675841	2.74416109557041	2.16992500144231	3.62058641045188	1.6322682154995098	3.8875252707415897	1.26303440583379	2.4329594072761096	4.72246602447109	2.56071495447448	3.9726926540042595	1.92599941855622	2.8875252707415897	3.13750352374994	3.39231742277876	3.8479969065549504	4.41953889151378	1.9634741239748899	3.40599235967584	2.10433665981474	1.9634741239748899	1.26303440583379
IL17RE	1.48542682717024	4.67807190511264	2.4329594072761096	1.13750352374994	3.8875252707415897	3.58496250072116	3.8073549220576	2.10433665981474	0.37851162325373	4.5849625007211605	2.0	5.07895134139482	4.41953889151378	3.37851162325373	2.0703893278914	0.8479969065549499	5.04439411935845	4.92599941855622	1.84799690655495	2.20163386116965	5.1456774551956395	4.25550073314839	4.0703893278914	4.887525270741589
SAMD13	7.6227839661561205	6.8278190246173205	6.54225804976692	7.24126817732937	7.74483383749955	7.104336659814741	7.796364138139629	6.81378119121704	7.87897051015108	8.12205144771389	7.536830005048059	6.294620748891631	8.14873077917319	8.12722055048807	7.82654848729092	6.85299758761332	7.51333282374013	7.9483672315846805	7.541483864054281	7.734709620225839	7.38111029409905	7.82464058085342	8.96087076379617	7.97727992349992
CYCS	6.01792190799726	6.875288598222691	6.48058827023386	6.60139939053183	6.79051141189419	5.93781516880342	6.79051141189419	6.4966540825934995	6.17592374206376	6.683696454306519	5.97498811199193	6.452858964713809	6.4902492106270895	7.1106138055009005	6.78135971352466	6.055282435501191	6.383704292474049	7.00562454919388	6.60288440871842	7.00112666545428	7.02014657311178	6.6822923714308295	7.696967526234291	6.51412226017071
RBM47	5.5109619192773796	4.32912359629157	6.23266075679027	5.54843662469604	5.29278174922785	4.71699089440494	6.187846909439571	6.685099172006611	4.99095486039699	5.62351574149055	6.3416300093299105	4.452858964713809	5.41616416473313	6.63081315229913	6.26303440583379	5.58796498888268	6.10852445677817	5.21334728173344	5.25927248703759	6.543805175964401	5.8678964639926505	5.614709844115209	6.002252451731381	5.97727992349992
COX5A	6.888743248898259	6.782670658677009	5.93073733756289	6.2479275134435905	7.3793783670712605	6.5849625007211605	6.83162393682075	6.93781516880342	6.57288966842058	6.9943534368588605	6.746850183098051	4.8124982253335595	6.8124982253335595	6.6752513860502605	6.6639138421159805	6.6567823642190005	7.16087986183931	7.17092652528738	6.102238193930741	6.90086680798075	6.7045953476324	6.8984502328078605	7.17891378466957	7.17592374206376
SEMA5A	5.29645740737124	6.835418840475481	6.67807190511264	5.9044840979014195	6.876516946565	7.03782146543497	5.617651119427331	5.53915881110803	6.36981542428391	6.14974711950468	6.32192809488736	5.23266075679027	6.714245517666121	6.10852445677817	6.25927248703759	6.09381367340273	6.590961241342599	6.707359132080881	7.182890892745481	6.839203788096941	5.70321146739115	6.745506265869159	6.846744023244869	6.11478344724985
BRCC3	9.17042585027251	8.34207466799914	8.69209237542757	9.08613622502731	9.700613108567461	8.7176764230664	8.910492832288721	9.252901920450268	8.31786479839195	8.77115929555686	8.94982671075911	8.41151098801207	8.887220615468381	10.076147528022501	8.28216176658182	8.09381367340273	8.33315535031062	9.031494448727349	8.89602960297675	8.72349030214343	9.003658450323211	9.21261797257263	9.44315076472932	9.90433355842814
RBM47	5.765534746362981	6.70597790168252	7.51884982870769	7.920055054806969	7.84297883178833	6.84924870276441	7.9134878407151605	7.794415866350111	8.071998580753059	7.80413102118332	7.19475685442225	7.22013644739608	5.90689059560852	8.133912814239041	5.57893871309339	7.134426320220929	9.0964516244776	6.97039353791468	6.47897180503294	7.872828759534889	8.04111153536915	6.123086750981059	7.69627208392586	7.4000255179140195
RBM47	6.112700132749361	6.7238315664953205	7.09381367340273	7.90147031982427	7.4982508675278305	6.30742852519225	7.92540608314137	8.29278174922785	8.2807707701306	8.48341273352902	6.44128427192704	7.518062975652519	6.157852169141741	7.8073549220576	7.121015400961371	6.84924870276441	8.7007864781574	6.8801957289431	7.48944659862258	8.55688918972687	8.654636028527971	5.8678964639926505	7.78135971352466	7.31560245663795
DDAH1	6.61176256006487	6.240314329333709	3.18586654531133	5.70597790168252	5.66106547980695	5.9518675043269	6.52669484554198	6.28169825009883	5.0	6.294620748891631	6.568336182133749	5.7681843247769296	6.44956137461324	6.461070114033049	6.71149490665009	5.62351574149055	5.9164766444377195	5.799605422452671	2.3219280948873595	7.36457243229586	6.83162393682075	6.03782146543497	7.656067273725599	7.10643207781693
VANGL1	7.48220292629596	7.79051141189419	6.77346892790519	7.1779177921958395	7.701826258412059	7.677367292136049	7.41700858678878	7.554588851677639	7.43379405875492	7.600656307826299	7.073606040574941	6.617651119427331	7.75020450927987	7.423746229114769	8.22689381357139	7.42877889133759	8.02403150151675	7.78985964091365	7.23266075679027	7.0078682433333395	8.43421120348557	7.60733031374961	7.243173983472951	7.47735352663456
PAWR	6.08321336824898	6.035623909730719	5.39231742277876	4.8678964639926505	5.80219321694183	6.125155131322289	6.03342300153745	5.69766263347052	6.30924896081662	6.53138146051631	5.857980995127571	5.40258575823259	6.29829173062012	6.57288966842058	6.23266075679027	5.28909670241999	5.30742852519225	6.270528942380719	4.99095486039699	6.2364926183813	5.8923910259134	6.02236781302845	6.240314329333709	6.41278152533848
DISP2	5.2364926183813	5.9518675043269	2.53605290024021	4.07895134139482	6.4262647547021	5.74416109557041	6.47735352663456	3.2479275134435897	4.95884267524324	5.958842675243241	5.14159627838382	4.79701297783614	4.0	4.78135971352466	4.9164766444377195	1.26303440583379	5.958842675243241	6.51727569320958	4.49825086752783	6.54070926267143	2.8479969065549504	7.6409679104499	6.452858964713809	6.8150630171928706
LRP5	1.0703893278914	4.33628338786443	2.16992500144231	2.10433665981474	1.13750352374994	4.5849625007211605	2.78659636189081	1.43295940727611	2.03562390973072	4.70043971814109	4.07895134139482	2.72246602447109	2.37851162325373	4.16992500144231	3.40599235967584	2.92599941855622	2.8278190246173196	5.1456774551956395	1.37851162325373	4.666756591884799	1.53605290024021	3.877744249949	3.1538053360790403	5.46923479366766
ZNF320	6.8124982253335595	6.93310047493137	6.84172158112846	6.244125943283731	6.65535182861255	6.685099172006611	6.9875482589537405	5.68929916053589	6.49345520092618	6.51254295509686	6.797012977836139	6.3019533951261	6.911691581872339	6.9692426044345	6.3416300093299105	6.7522133678651395	6.091699834136809	6.6567823642190005	7.27426166125705	7.0400156788478805	7.18586654531133	6.86913111964429	7.38456792317383	6.10643207781693
PREP	7.78985964091365	6.63081315229913	5.83035674741922	7.113742166049191	7.30286736097287	6.95070169008901	6.85549144310187	6.97842446544086	7.68158981722124	7.4902492106270895	7.42710328715284	6.53449743373817	7.1699250014423095	7.60436789989375	7.54225804976692	6.23266075679027	6.595443984589481	6.61911951145322	7.157852169141741	7.22207035524718	7.06931549454008	7.20261362014849	6.918863237274599	7.4110872267986
NDUFS1	8.89299809305507	8.78037572232529	8.26865895502767	8.75855636218021	8.79474076107975	8.678776174123879	8.41320478925258	8.38844787631711	8.18388345903223	8.51056638944875	8.72075727733199	7.53605290024021	8.40981519582048	9.139551352398788	8.893301530860562	7.94661390541276	8.414050944726041	8.361943773735241	8.44542875923832	8.54650866097081	8.856114233977461	8.81762325751143	9.09987376558251	9.037821465434972
ARHGAP32	7.4716752143920395	6.894817763307941	6.23840473932508	7.17092652528738	6.61911951145322	6.525129251203969	6.53449743373817	7.10852445677817	6.77346892790519	7.4749227003798	6.055282435501191	6.04657836662033	6.37503943134693	7.6617780977719905	6.905687848526861	6.3019533951261	7.05202456048283	6.5235619560570095	6.6822923714308295	7.00112666545428	7.884475819086489	6.685099172006611	7.1261882105221	7.38887833881199
TACO1	3.68929916053589	4.8923910259134	2.8479969065549504	2.90689059560852	1.0	2.51096191927738	1.8073549220576	2.86789646399265	0.8479969065549499	1.84799690655495	3.1699250014423104	2.10433665981474	3.3219280948873595	2.03562390973072	1.37851162325373	2.4059923596758397	3.03562390973072	4.04439411935845	1.8073549220576	4.34340782229781	3.0	2.10433665981474	1.88752527074159	1.88752527074159
TMEM220	6.575917361118151	7.95070169008901	7.786596361890809	6.45779126025604	7.96000193206808	7.669593751188331	7.37590826307501	6.400879436282179	8.25502856981873	6.9943534368588605	7.346070440785169	6.6639138421159805	8.229780166733331	7.4716752143920395	7.8629472480209195	7.26021388677142	6.66106547980695	6.643856189774731	8.738767836800191	7.99774402605963	9.10433665981474	8.17492568250068	8.140574177709901	5.797012977836139
