Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
SDHB	9.077789093	9.13215547	9.411012957	9.286396587999999	9.428952921	9.598698169	9.545962753	9.326348562	9.065735777	9.227694523	9.348700198	9.123878903	8.91255763	9.219115923	9.507010761	9.297829647	9.563746148	9.23605873	9.369915721	9.505964159	9.831237262	9.438823318999999	9.310641763
PADI2	7.300510646	8.435014371	7.764436108	8.250068936	8.035861612	7.998796049	8.438843619	8.932082708	8.302318041	7.878934281	8.361473847000001	8.404303917	8.191363345	7.867225283	7.661132759	9.279343345	8.384895181000001	7.267614678999999	8.161019137	9.298503685	9.456322076000001	7.945521351	8.276681033
AKR7L	5.698208993	6.682957197	7.249839996	6.712500552000001	6.534207521	6.506526234	6.538419385	6.497308667	7.399473126	6.576535437	6.743105465	6.088338756000001	6.092565536	6.417068173	7.340271057000001	7.673017111	7.0361026639999995	6.154354122999999	6.42282433	6.420453845	7.130520132000001	6.760323721000001	6.466509544
LOC100506730	5.837147159	6.192225078	6.266243812999999	6.464678107	6.033048046	6.41596118	6.230494287000001	6.312909952999999	6.006174702999999	6.098876553999999	6.112184148	5.795944716	6.017355384	6.313735841000001	6.719280602	6.4143916889999995	6.269536356000001	6.286631503	6.5462586279999995	6.111423372999999	6.339007118	6.307898826000001	6.186935299
AKR7A2	8.801445502	8.913832332	9.267386792	9.235338214	9.239578864	9.15342926	9.064847013	8.8936974	9.140241421	8.877871329	9.007388342	8.68867654	8.643263347000001	9.001020528	9.328306363	9.189331426	9.468421943	8.942385101000001	8.975485471	9.402557759	9.170408918	9.054330729	8.921857096
CAMK2N1	10.35969863	10.56386657	10.61005023	10.78002997	10.62413771	10.72935199	10.61668367	10.72985077	10.57714527	10.42193858	10.41372541	9.975960328	9.901117135	10.83414155	10.48669314	10.77385645	10.65607282	10.07020269	10.201494	10.774911999999999	10.48139371	10.90516892	10.71522867
TCEA3	7.419882019	8.580561293999999	8.912352959	9.057604427000001	9.139086178	8.688673445	8.651298531	8.074317889	8.924311173	8.852991475	9.091289292999999	8.129766296	7.203408647000001	8.651336637	8.721363539	8.479620301	8.381738455	8.332473001	8.718455532	9.037533716	9.136042996	8.539470284	9.235927302
GALE	8.12784606	8.753251746	9.056488717	8.84355422	9.131862611	8.763780509	9.136401037999999	9.014095068	8.729463916	8.913435193	8.593142152999999	8.1903231	7.3653980070000005	8.88431373	9.405127566	9.105421327	9.271281064	8.681117103	8.767168405	8.721577779	9.323925563	9.222491726	9.191824466
HMGCL	7.085119709	7.573353756	8.0937778	7.797802506	8.000499351	7.606380022000001	7.70431275	7.216837314	7.540116329	7.5768808000000005	7.6775691120000005	7.298174049	7.09168008	7.526583888999999	7.710520279	7.930121452000001	8.002123282000001	7.440395112	7.581286565	7.790382704	8.208621511	7.8536294689999995	7.838191857000001
FUCA1	9.063899952	9.557262802999999	9.696108256	9.740946997	9.87676245	9.609724103	9.839061797000001	9.534164291	9.569847382	9.937359451	9.824812816	9.806277024	9.037540418999999	9.773142326	9.676752216	10.26262394	9.717556571	9.53279548	9.746556862	9.991283437	10.32714966	10.27514851	9.805808608
PAFAH2	7.351994109	8.01043198	8.579808732	8.210892022000001	8.343869929	7.987388151	8.267768392999999	7.9334408739999995	8.111836597	8.045316402000001	8.035707935	7.7097410779999995	7.12400895	8.13103268	8.441832763999999	8.362283107	8.510804966	8.081754039	8.182497409	8.280965554	8.527454455	8.460724474	8.287696318
AIM1L	6.7351077770000005	7.08594228	7.600583312	7.144239531	6.979162271	7.313976584	7.202540418	7.276151248	7.440229835	6.613104978	7.14478223	6.510712625	6.767231863999999	7.057341488	7.189592942999999	7.3876145410000005	7.253737863	7.069933027	7.207411482	6.974249499	6.7605727579999995	7.352237579	6.740752596
SERINC2	5.901575864	6.109439492999999	6.402472666	6.282200603	6.377973032000001	6.095675005	5.948184515	6.373915761	6.510800259	6.463834278999999	6.30735356	5.91058921	6.243972216	6.1142713529999995	6.1764541070000005	6.226230043999999	6.219245345	5.864221669	5.991546671	6.49102563	5.96792323	6.186939227000001	6.283137821
TMEM54	10.47793659	11.45695758	11.77863955	11.56865258	11.27923933	11.167391499999999	11.33341267	10.96833	11.61385847	11.46402431	11.42340692	10.53096457	10.10915634	11.51732001	11.52124746	11.25556833	11.20171758	11.13100677	11.09616002	11.72946993	11.67343773	11.80274186	11.52131971
AK2	7.816651865	8.127090352	7.766967096	8.062126365	8.079948748	7.919298352999999	7.797609483	7.788239699	7.694661397999999	7.879860382	7.942593968	8.041916945	7.60426285	7.898753227	8.16822175	8.0657435	7.939870879	7.911907791	8.124344431	7.9230911410000004	8.440546938999999	7.926744346	8.144368845
EPHA10	5.823624385	7.1287747239999995	7.434788296	7.105037922999999	6.768476532999999	6.783177307000001	6.938112557999999	6.716339395	7.675548455	6.717733626	7.118511819	6.041362541	6.107986932999999	6.588489792000001	7.789745459	7.290894069	6.9954880379999995	6.424277539	6.813707908	6.8092344989999996	7.672860588	7.036431381	7.249746703
EPHA10	7.015711432000001	6.97153417	7.15495621	6.89961922	7.185299519	6.804089652	7.054379588	7.267867241	7.361258707999999	7.099696777999999	7.217882578999999	6.826496797999999	7.225239069	6.841243763	6.806566042999999	6.701842732	6.871139791	6.913782764	6.839997508	7.1828974379999995	6.917356417000001	6.736394912000001	6.924996121
RHBDL2	6.452974407	7.489516522000001	7.93822969	7.558587587999999	8.105294229	7.32601631	7.680231701	6.758252092	7.093742183	7.460571132	7.435334404	6.875033392000001	5.59048757	7.841284176	7.625734145	7.485730074	7.76000589	7.171866562999999	7.195275625	6.684269855	7.578624337999999	8.01675967	7.9431325479999995
GUCA2A	7.8343311	8.51249695	8.809267477	9.574516382999999	7.702648612000001	7.975002759	8.824337658	9.39374486	9.546380046	7.887297325	9.163107271	8.248945292	8.688382119	9.274932755	9.071037573	9.614306689	9.269761478	7.76912213	9.017934545	9.818672765	10.64914531	10.76822249	9.75291531
ELOVL1	9.725555567	10.03271856	10.170883199999999	9.960115002	9.978797726	10.28614189	9.806336327	9.974446888	9.865935227000001	9.890251658	9.893145412	9.810308034	9.679784394	10.12856047	10.1180677	10.178036099999998	10.20378634	9.968651414	10.36211961	10.0356581	10.19078305	10.38797063	10.12267099
TMEM53	7.38961703	8.313774169	8.565804488	8.448908647	8.099688432	7.900332852000001	8.508683022	8.479255044	8.441582681	8.096052217	8.207868991	7.747168589	7.73306178	8.243192147	8.376988191	8.65712706	8.606234176000001	8.113205629	8.024521353999999	8.537864625	8.506931127	8.534961453	8.477375614
HECTD3	8.852313665	9.608782267	9.933455912000001	9.704282562000001	9.445748915	9.511194782999999	9.682357168	9.844527441	9.681355635	9.324584774	9.4625663	9.003754651	9.086820576000001	9.388889687	9.749804075	9.86745993	10.0112206	9.430338075	9.559477105	9.546862557	9.813364239	9.740704428999999	9.473320906
ZSWIM5	7.011453689	7.703934614	8.019860807	7.849547891	8.117828552	7.784244535	7.991149163999999	7.86187521	7.7722730879999995	7.742499721000001	7.550917954	7.353699151	6.719822137	7.591132751	8.037706634	8.03899817	8.303222215	7.553280077999999	7.660898474	7.670916934	7.960211534	7.753992609	8.107585854
ATPAF1	6.329068587999999	6.2728228239999995	6.2249948239999995	6.256432877000001	6.355941012000001	6.457738942000001	6.345296137999999	6.182225507999999	6.267329636	6.264161082999999	6.430448085	6.446487407	6.327385157999999	6.338317329	6.403953659	6.4634243410000005	6.336445948	6.322719961000001	6.154940609	6.3370436439999995	6.523565306	6.36524367	6.450870298
TTC39A	8.014181583	8.566731369	9.200227375	8.764745272	9.10799587	8.887706278	8.87072903	8.896419348	8.521775461	8.654261582	8.476714566	8.30874286	7.33936154	8.695552752000001	9.105756202	8.756788708	9.031826707999999	8.682572992999999	8.815231512	8.75120937	9.248543044	8.987768224	9.154739784
ECHDC2	6.757731405	7.326600787	7.425564111	7.570523861	7.2035342589999996	6.964938442999999	7.2945723739999995	6.9781748729999995	7.396889037999999	7.077782738	7.609834773999999	6.87609244	6.725960209	7.071639117	7.676101918	7.41081957	7.220477672	6.99534596	7.132057857	7.352775707999999	7.23986318	7.3500633539999995	7.485398302
TMEM59	10.68358321	10.65065988	10.72869851	10.95947943	11.05534285	10.74857553	10.91998914	10.48959014	10.635924099999999	10.88769633	10.62069896	10.75408887	10.62270315	10.99478829	10.75959027	11.03811304	10.93661305	10.67609029	10.84201928	11.04646443	11.00285415	11.05853598	10.93269361
PARS2	7.905437964	8.253180102	8.286876812000001	8.13495847	8.157960107000001	8.116638876	8.257133871	8.197155788	8.360823647	8.332516024	8.139867785	8.016830046	8.300983821	8.143894948	8.123811508	8.029558529	8.075852866	8.111929858	8.297441642	8.258444405	8.22649025	8.046785633999999	8.370118794
AK2	10.37830875	10.58547423	10.59647551	10.52787547	10.809361599999999	10.61617863	10.55059121	10.30988236	10.53525485	10.58437214	10.699456699999999	10.64162381	10.17575405	10.43350662	10.72712203	10.68524338	10.65178453	10.56414786	10.68071202	10.69434705	11.25497899	10.48367619	10.66403294
WDR78	5.185629061	5.34096643	5.734567609	5.607161644	5.7204980139999995	5.253424239	5.890703372000001	5.377404502999999	5.745610935	5.76386873	5.60359986	5.522264713999999	5.313001603	5.9789205889999995	5.617283721000001	6.119893844	5.4830486579999995	5.205618322	5.549410899	6.11431028	6.638928916	5.815305597999999	5.84776496
SLC35D1	7.891098101	8.466153527000001	8.896107675	8.727862822999999	8.864256625	9.111623474	8.644753742999999	7.906422635	8.070721396	8.153025924	8.180069402	8.167597155	7.113472571	8.742398978999999	8.714329272	8.473685562	9.037253519	8.124340171	8.597012393	8.432722077000001	9.403243264	9.019608033999999	8.490948169
GNG5	9.810213584	9.755037717999999	10.21645029	9.933270306	10.141369699999998	10.113496099999999	10.25906423	10.1424851	10.05129027	10.12825177	10.04609585	9.837853587	9.441957853	10.29502661	10.04273763	10.05712776	10.23955323	10.095075999999999	10.18948014	10.11836828	10.2853421	10.40928708	10.39721777
DDAH1	9.307293796	10.00986722	10.43459336	9.977789295	10.30195691	10.42408631	9.923579477	9.880782058	9.860614361	9.809830232000001	9.967597432	9.476880165	8.933782219	10.13182416	10.33189828	9.920887811	10.37706964	9.754034726	9.967919274	10.06333369	10.46896914	10.24911953	10.25629724
BCAR3	6.98603245	7.518225482	7.476621006	7.49036285	7.485777112999999	7.385222048999999	7.34484283	7.1524057	7.317951471000001	7.196001561	7.131049327	7.112522071	6.886433391000001	7.604643826	7.11948118	7.378383503999999	7.5859559889999995	7.039319702	7.018790206	7.402728711	7.434484177000001	7.451712436	7.316484700000001
ALG14	7.360775835	7.169317966	7.49315438	7.596929275	7.54041045	7.6331457920000005	7.584252496	7.333257054	7.205104451	7.290081862999999	7.064720566	7.247717933	7.325087875	7.518963446	7.46459361	7.26552563	7.610016202000001	7.287442272000001	7.241402785	7.581436104	7.757647488	7.433583276	7.452405525
SLC16A1	7.71447067	6.641198221000001	7.554815295	7.087311489	6.9196876089999995	8.14164255	7.343241164	8.01016218	7.521346915	6.737875405	6.452820993	7.453776894	7.293542652	7.267119567999999	8.1457938	8.584882927999999	8.56263594	6.9851792	8.17439695	7.664113689	7.681228008	7.558385327000001	6.382716762
IGSF3	6.773379502	7.530127796	8.37048295	7.644147072999999	7.699449287	7.454904569	7.594645804	7.5112723720000005	7.947321153	7.388119662	7.57939812	6.992890376	6.604728876	7.9529694079999995	7.79320202	7.730221758	7.673912556	7.620077051	7.0551558089999995	7.675682938	7.606100178999999	7.852263272	7.796822483
WARS2	6.845882704	6.694760642	7.268708035	7.114166326	7.574795837999999	7.389378475	6.9512755539999995	7.007471838	7.018669163999999	7.212850047000001	7.019801773999999	7.290024473	6.922975041	7.06095084	7.611618428	7.268943279	7.553688582	7.142784221	7.629918196	7.337631292999999	7.781152569	7.412256096	7.337340425
FMO5	6.7900209	7.763024794	8.064429152	8.134886578	8.288525216	7.330279568	7.91580226	7.613274641	7.455697957000001	7.681968516	7.956657268	7.422404881	6.1407542710000005	7.649780246000001	8.120547184	8.032565386	8.661534892999999	7.21494308	7.947077557	8.107256032999999	7.835827117000001	8.279775914	8.200257014
MTMR11	7.645895425	8.972855978	8.944642723	8.917864266	8.429893102000001	8.499064369	8.61225198	8.658102064	9.294719177000001	8.323989037999999	8.737962027	7.9124949529999995	7.970258377	8.556368177000001	9.058699128999999	9.193458284	8.687633364	8.292060814	8.760839108999999	9.190200704	9.550037709	9.211561132	8.905426487
GOLPH3L	9.308625528	9.587951099	9.966208736	9.568458795	9.979622575	9.680948691000001	9.66086595	9.321085822	9.484940255	9.452485084	9.505324322	9.334845701	9.017284352999999	9.636758135	9.642599206	9.660724639	9.922332782	9.558228708	9.422508953	9.650521949	9.84263098	9.763880985	10.00347176
CTSS	9.941497486	10.11734823	9.974159155	9.957110369	10.38162652	10.20021001	10.09137614	9.875796682	9.96290227	10.29602152	9.738769938999999	10.39567899	9.811762437	10.28316694	10.00072335	10.39066085	10.2935042	10.003786900000001	10.29056902	10.06074952	10.50399104	10.54138605	10.37177651
SELENBP1	9.147481177000001	10.32797251	10.61074428	10.40845116	10.2601345	9.947161674	10.42978471	9.865343529	10.15422725	10.18483192	11.07634801	9.389866046	9.615831212	9.894323571000001	10.0448425	10.46987231	9.966967524	9.868571364	10.21485684	11.06632179	10.99889295	10.71628946	10.52656216
RORC	7.323632742999999	8.092259689	8.558718365	8.197193592	8.53226103	8.224414797	8.008168879	8.236954892	8.546087258	8.278217887	8.192737537000001	7.3719405170000005	7.4455353760000005	8.006974382000001	8.517517656	8.293161212000001	8.10272815	7.78458932	8.119169428	8.298883436	8.01502926	7.914709485	8.396730978999999
S100A16	9.684928785	10.07457742	10.47598236	9.76825612	9.931097001	10.49841745	10.01536656	10.27980991	10.16847779	9.783409641	9.888155909	9.850075691	9.349426214	10.28394618	10.31261143	10.08701035	10.57533773	9.898946463	10.19631801	9.632934644	10.0122102	10.14328418	9.9271666
S100A14	8.679246735	9.57481616	9.951193188	9.156643711000001	9.296325319	9.90649833	9.170011678	9.404440357999999	9.526555474	8.801962586	9.297844337	9.179685443	8.589506343	9.501146425	10.0418837	8.939203631	10.09801666	8.874401042	8.815982161	8.939165062999999	9.292632812	9.575165281	9.099900757999999
MUC1	10.86987262	11.60366064	12.06013649	11.92913106	11.55017337	11.51721138	11.51613788	12.28562079	12.24622885	11.81613904	11.59497616	11.10662651	10.73040514	11.83874556	12.30550752	12.32077824	12.04806974	11.72849083	11.54298791	11.60488731	11.77281885	11.92510427	11.96726118
HDGF	9.925335576	10.26356708	10.43664305	10.26285788	10.34237869	10.246561	10.37212922	10.06645681	10.29868057	10.29796017	10.40977677	10.00778525	10.00698585	10.31629272	10.34157976	10.23782541	10.29107878	10.35979781	10.31425837	10.39704577	10.39850468	10.32075924	10.34644651
IGSF9	6.951341105	7.711697533	8.075790695	7.519837542	7.058082914	7.284403632999999	7.431908427000001	7.339629033	7.507386965	7.147670439	7.447896435	6.870896997000001	7.072349515	7.399328129	7.890576193999999	7.792156992000001	6.98083461	7.12690404	7.159170574	7.758866199	7.84279736	7.397443543	7.6036969679999995
IGSF8	7.546292192999999	7.881358028999999	8.109153147999999	8.113652996	7.836209308	7.709880087	8.033845907	8.001475888	8.060677132999999	7.921982998	8.088667269	7.613060451	8.078710961	7.949748802999999	8.011421783	8.015059385	7.819459341	7.924813499999999	7.9530237779999995	8.164892813	8.109906834	7.947094327	7.958035266
TSTD1	9.435440218	9.79055353	10.02317075	9.924780796	9.874132712	9.942191511	9.913268817999999	9.750847418	9.938707726	9.960136484	9.791411429	9.646358196	9.106732731000001	10.00656099	10.0612812	10.10261427	9.963930062000001	9.708118776000001	9.864601512	9.953965147	10.13966626	10.3893748	9.977076893
METTL18	6.188030073999999	6.059154309	5.742520383	5.9670808420000006	6.211687075	6.399173727999999	6.022717282	5.904556991000001	5.480158703	5.580691589	5.800826452999999	6.318660717	5.993361008	6.400768321	5.87413684	6.039958536	6.1860799239999995	6.258855401	5.973305247000001	6.025839438999999	6.6295262720000006	6.330128405	5.906461905
DENND1B	8.058595427	8.094240091	8.34430363	8.231919738	8.280455889	8.058959179	8.071170016	7.854324926	7.764755799	8.155242873999999	7.996299092	8.015340352	7.743285987999999	8.474968311	8.27866724	8.065871828999999	8.013365103	8.054612432	8.243354587	8.238863457	8.674707681000001	8.711797921	8.444565277999999
DENND1B	7.941134852999999	8.038111703	8.150577047999999	8.100026887	8.06744864	7.973058026	8.047613043	7.783876792999999	7.887466814	8.129325	7.969276459	7.991643283999999	7.766000481	8.207652765	8.137637226	8.156762353	7.957707935	8.035963271	8.214246333	8.165773564	8.610422474	8.485953833	8.39334895
SLC45A3	7.222892755	7.960794034	8.490357341000001	8.102945634	8.04600856	8.083540356	7.888819877	7.889824583999999	7.999038555	7.8352026	7.663503597999999	7.682902883	7.430942514	7.7405151420000005	8.238786067000001	8.035877382	8.219354222	7.649687726	7.856331201000001	7.762077235	7.910747204	7.716271249	7.93672096
LAMB3	9.477671073	9.291058114	9.754590692999999	9.216498987000001	9.559601033	9.862048942000001	9.744213213	9.784807851	9.886965168	9.073660265	9.382005859	9.086618949	8.524670952000001	9.936020523	9.738587407	9.656313781	9.694593284	9.756506644	9.815778757	9.041667506	9.044036017	10.04892002	9.874947401
SLC30A10	5.633581298999999	8.032555633	7.534645799	6.899542979	6.505809253	6.902574582000001	7.505499148999999	7.450174582000001	7.268299409	6.110573632	6.977594459	6.211740241	7.002290022	7.240726272000001	7.195540272000001	7.394459031	7.375175221	6.789695517999999	5.683297174	7.061180318	7.241534442000001	8.863477182999999	6.748865597999999
BPNT1	7.262186483	8.289459603	8.355893038	8.156568571000001	7.846451063	8.014528273	7.95814849	7.696565175	8.072016611	7.822011857000001	7.881249539	7.942457591	7.053167066	7.925699395	8.509943374	8.53	8.577680524	7.8484812999999995	7.997120891000001	7.9737365989999995	8.452065245	8.247367212	7.838645261
TMEM63A	9.35630957	9.9196957	10.20534329	10.162982699999999	10.03548158	9.917183391	9.991962919	9.89883818	10.24654346	10.09678125	10.18530587	9.458425764	9.19674874	10.0191139	10.42123815	10.23837879	9.9346054	9.741326667000001	9.962689617	9.976983843	10.03916589	10.13197672	10.33423168
FH	7.556204905	7.238222057000001	7.861253065	7.601176266	7.992379307	7.815618221	7.76547358	7.197296196	7.1234380129999995	7.467083841	7.306567674	7.339359094	6.909496872999999	7.532630707	7.766455511	7.562790683999999	7.887640467000001	7.668020725	7.556637137	7.47916313	8.244892214	7.600885432999999	7.783157619
NET1	9.120306864	9.325626069	9.772078835	9.556348178	9.909228032	9.761494827	9.521041811	9.259466431	9.072384846	9.811024293	9.392640517	9.141204405	8.582231815	9.517243225	9.31234511	9.21948894	9.439069567	9.385497893	9.515511686	9.544450392	9.724066326	9.950169364	9.913536908
ATP5C1	9.771104957999999	9.966510028	10.38699062	10.16217094	10.36844438	10.26621607	10.21272717	9.877237226	9.958208065	10.22719786	9.851877021	9.981716036	9.66064892	10.11149246	10.31862169	10.241155000000001	10.35203817	9.972780794	10.15612135	10.21275745	10.71833135	10.18008701	10.09289277
TMEM236	6.2891588579999995	8.019930015	8.093023862	8.421904564	7.823146697	6.341414714	8.120264143	7.886904717	8.24828056	7.951811882	8.51940182	6.840328263	7.028448395	8.092082539	7.123518687000001	7.7499411170000005	5.966835808	6.542786402000001	7.533107141	9.284188552	9.458587343	9.073322105	8.721260058
